20984,386
21312,384
20456,380
20904,379
21000,378
20600,376
21024,373
21392,370
21112,368
20904,368
20856,362
20944,362
21752,360
20592,362
20808,356
20896,357
20728,354
20504,357
20464,355
20712,354
20664,352
23128,355
21008,352
20936,353
20624,353
20672,352
20664,350
21864,347
20672,346
20632,346
21192,344
20800,345
21056,346
20744,345
20944,348
21120,347
20816,351
20992,353
22440,354
20688,357
20992,362
20552,363
20584,367
20944,367
20616,371
20984,371
20808,372
20624,370
20744,373
20552,372
20784,375
22528,373
21048,375
21296,376
20568,378
20640,375
20528,374
20912,372
21008,370
20472,365
20928,364
20824,358
21048,359
23840,354
21456,348
20448,348
20728,342
20872,343
20912,338
20448,339
20696,334
20904,336
21496,334
20736,333
20568,333
20520,334
20704,330
20552,332
21344,332
20768,333
20824,330
20624,331
21144,332
21392,333
20920,331
20872,331
20448,331
20520,334
20760,332
20968,334
20840,334
20816,335
20640,336
20792,336
20648,334
20776,335
20616,331
20752,334
20680,331
21016,332
20528,330
20672,330
20952,330
20472,332
20576,332
20840,332
21184,329
20944,332
20872,333
20896,331
20688,330
20392,334
21424,335
20544,337
20416,333
20800,332
21088,334
20840,334
20784,332
20808,334
21160,332
21080,334
20696,332
20592,334
20920,332
20488,332
20560,329
20792,330
20560,331
21040,331
20768,331
21248,333
21600,332
20768,331
21168,328
20952,331
20520,328
20480,331
20688,328
21240,330
20568,329
20552,332
20480,333
20528,336
20688,333
20920,336
20952,336
21568,339
21328,337
20784,341
20592,343
20816,347
21264,348
20992,352
20496,354
20624,362
20600,363
20680,367
20840,366
20968,375
20952,377
20560,378
20520,375
20392,381
20960,378
20456,382
20488,380
21416,384
21072,383
21096,385
20992,380
20920,383
21272,379
20968,381
21016,375
20800,372
21024,368
25424,365
20664,364
20728,357
20592,354
20608,350
20464,347
22992,345
20784,342
20640,342
20800,344
20856,342
20552,340
20568,340
20528,339
20712,338
20920,339
20376,337
20768,338
20560,336
20968,337
3128,334
20424,337
20504,336
20824,338
21208,336
20472,336
20584,338
20896,340
20640,338
20544,340
20744,337
20576,338
22080,335
21008,340
20496,338
20464,335
20464,335
20856,336
20672,336
20800,337
20848,334
20456,337
20576,336
20864,335
20496,336
20496,334
20632,337
20696,335
20656,335
20768,335
20728,339
20608,337
20400,339
20856,334
20464,336
21064,337
20720,336
21072,332
20800,335
20688,334
20832,337
20888,333
20624,336
20472,334
20472,334
20824,334
20904,336
20520,335
20440,337
4208,335
20440,334
20560,335
20496,333
20560,334
20800,334
20704,334
20704,337
21504,336
21144,336
20896,336
20832,336
20824,336
23352,337
20624,335
23144,336
21704,336
20896,336
20920,336
20640,334
20640,336
20944,336
20800,339
20976,335
20760,338
20760,335
21168,337
20944,336
23696,338
20704,336
20464,335
20792,335
20952,335
20824,336
20840,335
20752,335
22280,336
20696,337
20904,335
20848,337
20776,336
20744,338
20712,334
20976,335
20776,336
20696,338
20856,335
20496,336
20840,335
20928,337
20800,336
20888,338
20920,338
21040,337
20808,336
20792,339
4736,336
20768,337
20720,336
20528,337
6568,337
20680,334
20544,336
20600,338
20728,335
20832,336
22648,337
20752,336
20848,336
20744,335
20600,337
20432,336
20544,338
20856,337
22936,337
20576,336
20808,338
21568,336
20416,340
4656,340
20496,342
20704,340
20896,340
20984,339
21104,341
20544,338
20768,339
20640,336
20832,337
20640,337
20568,341
20600,339
20776,336
20688,336
22440,340
20552,338
20624,338
20872,336
21600,340
20816,338
20448,341
20744,340
20784,346
21248,346
21024,347
20840,345
20816,348
20760,347
20520,349
20616,348
20488,348
22688,350
20704,348
20672,348
20992,347
20928,347
20648,348
20744,347
21000,347
21088,347
20832,346
20880,345
20616,344
20824,344
20480,344
20960,345
20528,345
20664,345
20504,345
20424,343
20616,347
20376,348
21936,347
21024,346
20872,347
20928,346
21216,345
20704,344
20640,345
20896,346
20528,347
20536,344
20792,346
20520,343
20816,344
20440,343
20576,347
20672,346
20848,346
21248,341
21008,344
20608,343
20696,343
20560,340
20696,342
20672,339
20984,343
20864,340
21120,342
20632,341
20408,342
20608,340
20640,346
20632,342
20544,344
20920,341
20896,344
21128,343
20568,344
20696,341
20544,343
20512,342
20864,342
21352,340
20872,342
20824,341
21216,342
20792,340
21080,342
20592,341
20816,344
20536,341
20640,343
20424,342
20448,342
21664,341
20752,342
20800,343
21096,342
20480,343
3640,342
20712,343
21328,343
20496,342
2064,340
20288,341
20544,341
20632,343
20432,339
20592,342
20944,341
20432,340
21704,338
20600,339
20568,339
20616,341
20504,340
20488,342
20840,343
21008,343
20672,342
20496,340
20488,341
20664,341
20800,341
20416,341
20656,343
20672,342
20624,341
20792,340
21040,344
3016,342
20664,343
20512,341
20920,340
21544,340
7200,339
20520,341
20656,343
20520,344
23952,342
20584,345
20568,343
20744,344
20848,341
21168,342
20896,341
20800,339
21640,340
23072,338
20672,341
20696,339
20672,341
20856,340
20696,342
20424,338
20744,343
20824,343
21752,345
20928,343
20496,344
20768,342
21000,344
21096,343
20520,343
20696,342
20568,344
20552,341
20688,340
20680,338
20592,342
20560,342
20584,344
20664,344
20632,342
21232,341
20832,342
21064,340
20520,343
20680,341
20568,341
20704,342
20992,344
20968,343
20760,342
20736,341
20672,342
20520,342
20464,341
20768,344
21096,341
20872,343
20616,343
20760,345
20536,343
21696,343
21024,342
20840,343
20808,344
21008,342
20728,344
22824,341
20472,343
20648,343
20968,345
3040,346
20792,346
20992,345
20592,344
20560,344
20888,346
20496,346
20760,343
20512,346
20528,342
20640,343
20928,343
20952,346
21096,343
21136,342
20616,341
20616,344
20512,343
20536,346
20776,342
20784,344
20864,343
21440,345
20544,344
20760,344
20664,341
20968,343
30144,343
20576,343
20544,342
20480,345
20664,344
20896,345
20472,343
20984,343
20896,345
20896,346
21360,344
20616,343
20792,343
20976,343
20984,345
20792,346
3200,345
20608,345
20520,343
20424,344
20720,342
20952,344
20768,340
20904,341
20768,340
21200,342
20856,340
20872,342
20720,341
21016,344
21320,342
21160,342
20640,340
23544,342
3520,343
20448,343
20408,344
20536,344
4448,344
20528,343
20656,342
20792,342
20824,341
23792,341
20752,342
20408,341
21360,343
21664,340
20816,342
20800,339
20920,341
20648,339
21008,339
20632,340
20704,345
20848,343
20616,343
20576,342
20720,345
20464,344
20296,345
20624,344
20744,347
20552,344
20568,345
20776,345
21008,344
20848,344
20464,343
20688,343
20496,344
20592,345
20568,345
21112,346
20592,343
20832,344
20640,343
20872,344
20992,342
24168,343
21112,344
20472,341
20648,346
21000,346
20880,346
20656,347
20952,348
21040,346
20968,345
20672,341
21112,341
23504,339
20672,336
20832,337
21128,334
21376,333
20400,329
20416,331
21848,328
20744,331
20896,328
20464,328
20752,327
21096,328
20992,323
20640,325
20544,324
20808,327
21104,322
20968,325
21096,326
20920,326
21136,324
20720,326
20752,325
20872,327
21144,325
22632,327
20560,331
20568,328
20648,328
20688,324
20416,325
20792,326
20544,328
21168,327
20488,329
20592,333
20792,336
20752,340
20744,337
20616,338
20624,335
20560,339
20792,342
20720,363
22864,363
21864,359
20640,361
20720,356
20912,357
20608,355
5024,356
20560,354
20872,356
20816,356
21296,364
20520,361
20776,373
20480,371
20664,371
20544,374
20472,371
20512,369
20488,363
20848,361
20984,362
20600,361
20624,361
20672,364
20968,357
21072,356
20640,358
21064,351
21744,353
20632,348
20568,353
20912,349
20984,348
20616,345
20464,345
20576,347
20896,350
20528,348
23344,349
21000,348
20792,353
20720,364
20568,368
20424,363
20552,359
20632,357
8896,355
20616,363
20888,358
20872,360
20608,357
20784,363
20840,356
20568,360
20448,358
20400,361
22328,357
20784,361
20536,356
20688,363
20912,366
20688,367
20968,364
20768,371
20584,377
21328,379
20912,378
20704,379
20528,376
20808,381
20840,376
21072,377
21200,376
23040,374
21192,377
20920,379
20792,383
20624,382
6064,385
21072,387
20568,387
20512,384
21104,389
20600,387
20536,394
20752,394
20824,393
20592,392
20696,388
20608,387
21272,387
21200,384
20768,385
20552,390
20424,392
20704,387
20648,386
20688,382
20696,379
20568,380
20704,383
21000,382
20792,381
20792,383
20816,388
20640,385
20648,382
20784,383
20832,386
20520,388
4376,387
20440,386
21824,389
21192,386
20624,388
5192,385
21640,383
20728,382
20848,383
21192,379
20720,385
20880,388
21192,389
20848,386
20792,383
20920,384
20800,384
21120,382
20520,381
20592,382
20616,382
20592,385
20560,388
20624,387
20520,386
20544,384
20456,389
20600,386
20544,388
20800,388
21368,390
21032,388
20920,394
20944,394
20456,393
21656,388
20872,389
23808,399
21296,397
20736,392
20848,396
20944,401
20944,398
20608,398
20488,394
20488,397
21480,396
20776,397
20696,393
20648,394
20704,390
20688,391
20360,406
20792,412
20488,432
20440,432
20648,464
20824,469
20448,489
20608,515
20768,500
20904,481
20584,466
20632,451
20768,454
20928,460
20776,464
21224,457
21000,456
20704,455
21152,450
21032,434
20624,423
20648,417
20896,415
20464,417
20616,410
20616,406
20600,399
20496,400
20808,407
20656,401
20992,393
21400,403
20688,402
20544,397
20560,393
20552,394
20608,423
20624,437
20408,428
20848,421
21040,421
20768,417
20528,416
20752,442
21056,445
21544,440
20704,434
20992,434
21120,432
20992,424
20720,427
20752,424
20800,426
22936,430
20720,433
20536,429
20576,431
20616,436
20640,461
22376,470
20776,497
20808,568
20568,579
22984,622
21048,639
20608,617
20568,638
20712,648
20720,638
20408,633
20912,688
20680,798
20904,800
20760,895
3368,882
20496,898
20664,953
21968,869
20696,778
20768,758
20776,674
20696,621
20712,607
20720,572
21128,530
20496,508
20920,482
20592,466
20696,445
21024,431
20624,450
20544,448
20736,465
20800,497
21200,474
20720,469
20472,475
20656,466
20784,462
20736,462
20424,456
20664,454
20664,454
20584,448
20448,461
20456,454
20600,451
20992,446
21232,446
20736,449
20504,456
20728,467
20496,488
20544,500
22272,495
20544,513
20712,580
20760,590
21104,595
21208,652
20520,629
20512,751
20872,830
20568,822
20920,801
20792,806
20624,812
20416,911
20400,873
20552,866
20624,886
20648,825
20768,776
20912,711
20712,647
20584,604
20584,555
20448,525
21272,497
20720,485
21136,487
20744,472
20672,460
5576,457
20672,444
20640,443
20568,451
21824,455
20712,475
20880,472
20520,495
20576,475
20600,508
20712,494
20696,493
20768,474
20888,470
20880,458
20760,455
20864,451
20640,446
20656,448
21760,443
20744,450
20520,448
20664,450
21104,475
20816,489
20592,563
20480,556
20816,596
20640,576
20592,570
20544,573
20448,602
20792,606
20808,588
20928,624
21072,715
20840,839
20808,871
20984,932
3272,922
20520,946
20880,951
20896,884
20544,917
20568,858
20776,869
20928,818
21048,720
20672,758
20632,701
20856,640
21672,587
20768,554
21240,513
20600,507
20720,484
20496,475
20704,459
20560,454
20640,450
21048,446
20744,451
20576,458
20440,455
20632,450
20704,449
20792,451
20552,444
20584,440
6528,437
20392,437
20872,437
20552,439
20600,435
20720,440
20552,453
20696,448
20512,452
20872,464
20752,470
20896,475
20584,472
20512,483
20808,482
20544,488
20760,498
20912,515
20600,518
20992,540
22952,542
21248,526
20520,620
20832,677
21392,666
21176,664
20664,650
20520,730
20544,732
20752,812
20880,857
20952,903
20592,855
20408,787
20624,761
2648,762
20536,685
20840,614
20448,564
22384,525
20816,500
21016,474
21000,456
20568,448
20744,442
20640,429
20640,418
21200,423
3040,425
20520,428
20568,436
20544,446
20624,445
21104,460
21200,447
20808,444
24168,473
20520,475
20696,462
20992,457
20952,451
20520,444
20768,442
20648,455
20792,447
21024,453
20576,445
20672,447
20792,448
21120,448
2896,445
20432,445
20496,450
20440,453
20472,447
20736,442
20928,443
20952,447
20776,444
20888,446
20584,441
20856,442
21952,438
20408,444
20552,447
20992,447
20848,441
20944,436
20624,438
20912,436
20656,442
20736,441
20992,452
20880,454
20672,450
20448,450
20432,480
20768,574
21088,629
20792,614
20600,579
20984,559
21224,529
21000,510
20632,503
20800,492
20856,501
20696,537
22992,548
20768,582
20616,572
20928,579
21312,543
21248,574
20392,606
20920,569
20576,567
20496,545
20880,514
22264,500
20752,503
22120,467
20960,461
20832,439
20992,465
21064,494
20632,463
20416,457
20672,446
20520,422
20448,410
21304,405
20528,400
20648,395
20472,395
20552,400
20576,398
20680,392
20720,392
20696,412
20624,410
20592,419
20480,429
20768,429
20768,420
20584,423
20560,445
20464,447
20896,444
21040,447
20424,455
20840,454
20400,447
20648,443
20648,446
20616,443
20536,445
20816,440
20688,441
21192,444
20688,449
20936,451
22496,451
20544,456
20760,455
21328,474
20392,486
20616,496
20616,518
20568,522
20464,525
21304,558
20816,552
20472,552
20552,528
20568,507
6304,512
20832,549
20736,554
20736,562
20768,556
20640,608
20680,566
21856,575
20984,562
20720,532
20944,513
21800,579
20624,597
20968,574
21992,551
21016,521
21248,524
21192,501
20664,554
20696,528
20968,496
20992,474
21064,452
20456,431
20496,414
20384,408
20576,397
20768,390
21008,401
20592,399
20696,398
20824,396
21136,395
21120,391
20704,397
20784,391
20648,394
20728,399
20624,414
20480,407
20520,409
21896,412
20672,421
20968,414
20832,415
20688,414
20712,420
20920,418
20720,422
20768,420
20816,421
20856,420
21144,435
20640,437
20440,439
20896,443
20656,440
20792,442
20912,448
21056,461
20832,483
20496,493
20560,496
20640,486
20704,485
20760,475
20768,478
22608,473
20592,469
20536,465
20592,458
20664,453
20544,450
20544,456
4440,456
20408,451
20568,453
20976,452
20696,449
20592,449
23968,448
21032,442
20480,442
20336,441
20480,442
20312,445
20744,458
20536,452
20392,447
20568,444
20936,448
20536,443
20728,441
20968,445
20680,452
20648,449
20640,453
21016,449
20472,449
20432,444
20544,437
20560,434
20856,430
20656,425
20840,421
23968,420
20440,419
20448,414
20512,415
20544,417
20696,420
20624,418
21696,420
20512,419
27152,412
20608,413
21016,414
21680,412
20536,414
20672,415
20496,420
20784,418
20776,418
21136,419
20592,427
20416,427
20544,433
20576,432
20768,431
20824,430
20712,422
20896,425
21144,422
20872,431
21016,428
20704,431
20640,426
20512,428
20864,429
20816,432
20304,435
20504,444
20880,434
20648,430
20632,432
20552,431
20392,441
20400,438
20568,443
20624,440
20488,440
20568,443
20616,451
20568,454
20712,461
20664,463
20544,465
20544,475
20584,484
20520,483
20896,490
20944,492
20728,501
20744,508
20896,518
20840,519
22768,526
20672,526
20568,545
20392,549
20936,550
20632,550
20624,562
20680,564
20768,569
20768,566
20616,579
20472,581
20792,590
3352,587
20808,600
20744,602
20776,607
20968,612
20816,625
21224,629
21960,638
20816,645
20632,658
20536,660
20368,679
20624,683
2800,685
20640,696
20856,703
21384,710
20456,718
20600,732
20592,742
20544,756
20800,759
22744,773
20624,782
20736,788
20824,799
20920,808
20792,818
20896,821
21040,833
20744,840
20824,859
20864,860
20520,869
22416,874
20976,883
20840,882
21000,885
20896,893
21216,900
20760,901
4000,906
20528,899
20392,908
21352,908
20400,911
20840,906
21304,908
20736,901
24808,903
20736,908
20816,899
20616,903
21328,898
20696,904
20640,893
20672,895
20568,885
20640,887
20424,884
20544,887
21040,880
21344,876
20576,875
20480,878
20544,868
20840,870
20736,857
20624,863
20688,861
20432,860
20464,855
20600,852
20544,851
20808,844
20560,840
20616,838
21664,841
20896,834
20840,833
20720,833
21024,835
20944,832
20760,826
20472,828
20752,832
21000,829
20368,825
20424,817
20496,819
20712,806
20656,809
20888,803
2008,807
20424,802
20688,799
20832,792
20944,788
20456,784
20688,777
20704,772
20800,765
20864,761
20520,751
20624,745
20560,735
20456,730
20728,719
20768,712
20792,698
20864,693
20544,678
20760,675
20408,661
20512,657
20712,643
20456,638
20520,626
20800,618
20928,606
20664,598
20568,581
20688,572
20584,560
20728,544
21536,535
20872,520
20576,510
20384,499
20728,488
20480,479
20544,474
20464,466
20552,459
20504,451
20576,452
21216,446
20744,444
20696,434
20592,436
20896,427
20872,424
21296,415
20896,411
20856,402
20552,400
20432,391
20496,387
22984,380
20504,376
20776,368
20664,364
20608,362
20872,358
20968,355
20920,353
20784,349
20904,348
20600,348
20608,351
20968,348
20944,350
20672,348
20864,355
20896,353
20680,356
21568,356
22160,355
20616,359
20632,357
22768,364
21592,361
20752,365
20648,366
20976,371
20944,371
20824,374
23184,379
20560,379
20472,384
20600,383
20496,388
20728,390
20608,392
20696,393
20792,394
22224,395
20936,401
20784,399
20792,403
20512,402
20664,403
20776,402
20568,402
20576,402
20520,400
20536,400
20664,401
20808,404
20656,402
20704,400
20424,399
20600,402
20480,400
20592,402
20600,400
20640,402
21040,398
20632,402
20472,401
20672,402
20896,398
20848,398
20512,397
20744,400
20768,397
20616,396
20640,394
20544,396
20792,394
20688,395
20848,395
20768,396
20640,396
20472,393
20728,396
20544,394
20632,395
20656,392
20440,394
20496,393
20424,396
20552,392
20408,394
20704,394
20560,399
20488,397
2944,398
22544,395
20488,399
20872,399
20920,396
20472,396
20680,399
20480,399
20648,400
20472,402
20960,399
20472,400
21456,402
20472,403
20632,400
20448,403
22704,402
20736,400
20848,403
20808,400
20832,401
20464,402
20544,404
5984,403
20448,403
20544,401
20656,404
21024,402
20624,401
20480,399
22880,402
20544,399
20544,401
20728,398
20808,400
21704,399
20352,400
20408,398
20592,402
20632,401
20576,404
20768,402
20728,406
4752,403
20536,403
20368,402
20544,405
20544,406
20536,409
20416,409
21912,404
20784,403
21144,403
20448,399
20592,404
5328,401
20496,401
20704,398
20576,403
3288,404
20680,404
21032,401
20784,403
20368,402
20504,406
21272,404
21104,405
22888,404
20776,405
20496,401
20432,402
21496,401
20840,403
20776,401
20712,404
20464,403
20792,405
20984,402
20896,404
20792,402
20568,402
20864,400
20856,405
20792,400
20672,402
24872,403
20736,402
20624,403
20728,399
20736,401
20864,400
20704,403
20416,399
20744,400
20792,400
20392,398
20584,397
3456,397
22808,397
20664,398
20424,392
20624,395
20968,396
20528,397
21912,394
21968,398
24552,398
20672,395
20456,397
20664,393
20792,398
20704,394
20872,396
20992,394
20584,396
20664,391
20696,394
21000,393
20784,392
20672,388
20712,393
21256,392
20792,394
21240,391
20816,396
20672,393
21168,395
20520,391
20800,396
20672,394
20736,401
21032,395
21200,400
21072,399
20912,402
20944,397
20952,402
20768,399
20536,401
20504,400
20688,402
20544,398
20648,399
20544,395
20528,397
20520,396
20768,398
21072,394
20872,393
20664,395
20688,398
21008,396
20520,398
20416,397
20640,396
20464,395
20464,397
20704,399
20552,396
20544,396
20424,395
20832,399
20504,392
20672,395
20472,393
21160,396
20496,394
20600,396
20368,394
20488,395
20520,396
20992,395
20568,394
20568,396
20720,398
20688,398
20904,399
20992,397
20672,398
20888,397
22352,395
20936,397
20920,393
21288,395
20440,391
20416,394
20576,392
21256,396
21320,394
20800,400
20856,396
20664,397
20816,397
20680,400
20880,398
20968,400
20424,396
20528,401
20640,400
21168,401
20888,395
20552,399
20704,397
20904,400
20680,398
20840,399
20936,399
20560,405
20944,404
21112,405
20600,403
20896,405
20568,402
22416,404
20488,402
20632,405
20976,404
20680,403
20904,399
20672,403
20432,400
20824,405
20592,402
20872,404
20496,400
20680,399
20560,398
2544,398
20736,399
20840,398
3384,399
22920,399
20576,397
20624,399
20832,403
20632,403
20464,402
20576,400
20640,403
22368,402
20912,400
2344,400
20600,400
20576,398
22136,400
21336,399
21800,397
20336,398
20944,399
20696,402
20744,399
22304,404
20480,400
20496,402
20568,402
21320,400
20624,398
20784,400
20832,396
20608,399
20976,396
20560,399
20488,397
20920,399
21032,398
20704,401
24696,399
20504,397
20488,399
20808,400
21232,402
20776,399
20792,399
20600,398
20568,402
20720,400
21096,399
20928,400
20840,399
20816,397
20760,398
21200,398
20512,400
20640,398
21912,402
20696,399
20488,399
20616,400
20584,400
20648,400
20520,399
20648,397
20856,399
20776,402
20560,400
20536,398
21280,396
21688,396
20672,397
20480,396
20464,397
20480,397
20560,397
20712,397
20544,394
20968,398
20536,395
20864,398
20912,395
22648,397
20552,396
20432,397
20424,395
20648,397
20744,395
20920,393
20504,392
20464,393
20712,394
20944,395
20496,393
20824,397
20496,394
20328,395
20424,393
20544,397
20592,393
21728,394
21104,391
20496,395
20424,393
20888,394
21488,389
23344,392
20768,393
7040,395
20552,394
20584,390
21424,393
20608,390
20456,389
21072,387
22808,386
20824,388
22656,388
20664,389
20368,383
20528,388
20656,386
20592,388
20648,388
20712,391
20528,388
20568,390
20792,389
20488,395
20496,394
20552,394
20424,392
20768,392
20552,393
20512,392
20880,393
20576,391
20432,393
20384,391
20416,391
20672,389
20752,392
20600,391
20688,392
20816,392
21000,393
20544,390
20432,393
20840,393
21064,392
20680,390
21200,393
20448,390
21512,394
20400,391
20816,395
20704,394
20712,396
20672,396
20616,395
21280,393
20920,394
20672,395
20888,397
20880,393
22096,399
20904,395
20664,398
21016,395
20744,398
20944,397
20728,396
20992,393
20824,396
20432,395
20624,394
21136,391
20480,393
22224,393
20816,395
20648,392
20448,394
20520,392
20544,397
20456,396
20512,399
20744,397
20648,398
21248,393
20704,397
21016,397
20880,398
20816,395
20784,398
21080,396
20944,398
20712,392
20664,395
20744,392
20496,393
20496,394
21960,395
20704,393
20744,395
20576,393
20592,399
20664,395
20752,396
20616,394
20752,396
20792,393
20432,397
21024,393
20768,395
20400,396
4120,397
20872,396
20544,396
20744,397
20568,396
25080,395
20728,398
20648,397
20376,396
20792,396
20896,396
20976,394
20784,397
20576,394
20720,396
20600,395
20920,398
20696,395
20672,399
20592,392
20608,394
20608,390
20584,397
20448,394
20568,397
20672,394
20656,397
20800,395
20384,395
20472,394
20472,398
20656,398
20720,398
21152,396
3056,395
22656,396
20504,397
20568,395
20496,392
20880,395
20872,395
21344,393
21184,394
20824,393
20760,393
20728,391
20792,394
21200,393
20416,399
20608,396
20744,400
20856,399
20872,398
21296,394
20896,396
20784,395
25544,393
20752,394
20736,393
20624,396
20472,394
20504,394
20872,393
21144,395
20872,394
20424,395
20728,394
21072,394
20368,390
20472,393
20592,392
20440,394
20560,395
20576,391
20480,392
20528,391
20496,393
20392,390
20600,393
20624,392
20392,394
20792,392
21176,393
22384,390
20928,393
20872,392
22720,391
20808,393
20672,395
20528,397
21984,394
21128,397
20808,393
23344,395
22488,395
20832,392
20624,395
20504,393
20784,394
20496,396
20856,394
20920,393
20856,397
20800,395
20944,393
20520,392
20544,394
20448,393
20640,394
20448,393
21320,393
20984,394
21072,394
20488,393
20528,394
20856,392
20840,390
21016,394
20776,394
20672,391
20672,393
20760,392
20808,393
20864,395
21128,393
21096,392
20672,392
20784,394
20744,396
20872,397
20968,396
20896,395
21024,398
20840,394
20616,394
20480,394
20664,396
23136,394
20688,395
20872,393
20640,397
20640,394
20480,397
20624,394
20672,398
20648,395
20496,397
20688,396
20760,399
21040,397
20536,396
20792,399
21000,398
21064,400
20832,401
20640,401
20632,402
21264,398
20976,399
20640,402
20680,401
20568,401
20720,399
21768,396
20744,400
20896,397
20488,397
20720,395
21272,398
20952,396
3360,397
20688,397
21032,401
21120,398
20496,399
20504,397
20520,398
20440,396
20400,394
20816,395
20824,396
20536,398
20456,396
20752,398
20840,394
20496,397
20656,393
20752,398
20936,394
20872,396
21072,393
21000,399
20928,396
20568,397
3944,396
20496,395
20504,391
21016,398
20472,398
20656,398
20480,397
20616,399
20504,400
20840,399
20800,399
20616,401
21296,399
20928,400
20736,397
20688,398
20744,396
20520,397
20584,397
21000,396
20504,397
24248,398
20624,397
20768,398
22304,394
20552,396
21120,397
20416,393
20752,393
20672,395
20568,394
20696,395
22536,396
20936,394
20528,398
20456,396
23680,396
20824,395
21008,397
20912,397
20464,400
22088,399
21080,397
8456,398
20416,397
20448,397
20960,397
20592,397
21264,395
20520,398
20456,397
20880,398
21064,397
21128,397
21192,399
22776,395
20560,399
20840,396
21472,396
20512,395
20592,397
20368,394
20440,396
20624,393
21464,396
20496,392
21792,396
21104,392
20664,393
20872,392
21000,394
20424,395
20648,398
20592,393
20504,394
20760,391
20624,398
20512,393
20600,396
20712,394
20792,395
20920,393
20472,396
20392,395
20624,397
20456,395
20512,395
20560,395
20920,397
20808,397
21160,399
20800,398
20464,396
20680,398
20504,394
20640,395
20544,393
20600,396
20632,392
20656,394
20624,394
20568,397
20616,394
20584,395
21240,392
20768,394
20408,392
20600,395
20464,392
20400,395
20880,393
20928,395
20544,395
20536,394
20568,395
20560,394
20648,397
20560,393
21248,398
20816,394
20544,395
20512,392
20744,396
21384,394
21112,393
21152,393
21016,392
20672,391
20544,393
20424,391
20688,392
20888,393
20816,394
20760,393
21096,393
20536,392
20632,394
20496,391
20960,393
20864,391
20544,392
20656,391
20696,392
21872,391
20480,391
20424,391
20472,394
20752,391
20720,394
20448,392
21624,396
20952,392
20952,396
20536,392
20696,395
21176,391
20608,393
20496,393
20592,395
20568,394
21040,392
20968,391
20648,393
20568,391
20496,395
20480,395
20688,395
20576,393
20432,394
24752,395
5096,395
20312,397
20584,395
20752,394
20872,392
21096,393
20744,394
20840,393
20864,393
20984,395
20792,394
20920,394
6000,393
20648,394
20752,392
20672,395
20712,391
20704,394
20496,394
20488,400
21920,394
20576,395
20480,393
20616,395
20464,392
25184,392
20744,394
20984,392
20792,395
20416,392
20528,395
20512,391
20544,393
22632,393
20624,395
20792,393
20584,394
20664,391
20880,397
21328,394
20776,396
20536,392
20728,398
20672,396
3600,397
20616,395
21024,395
20824,394
20640,395
21000,395
20872,397
20944,396
20600,397
21200,394
20496,398
20792,395
7120,395
20560,399
20744,398
21024,396
20648,397
20536,396
20448,399
20720,395
20816,396
20760,394
21224,397
20744,396
20608,396
26592,397
20672,397
20696,394
20568,396
20552,396
20560,392
20480,395
20464,393
20832,394
20832,391
20744,393
20840,391
20584,396
20384,392
20424,396
22432,394
20640,397
20632,397
20488,400
20616,397
20544,398
20720,393
20480,396
